,PID,Inicio,Fin,PF,Seed
239353,Q9KRV1_VIBCH,28,217,PF03942,1.0
239354,B7VNU5_VIBTL,31,220,PF03942,1.0
239355,Q87PK9_VIBPA,28,223,PF03942,1.0
239356,Q7MKQ8_VIBVY,49,243,PF03942,1.0
239357,Q3IIH5_PSEHT,2,188,PF03942,1.0
239358,M5DYH8_9GAMM,34,224,PF03942,1.0
239359,F5Z800_ALTNA,31,217,PF03942,1.0
239360,E1VJA0_9GAMM,32,226,PF03942,1.0
239361,C5B7J5_EDWI9,29,211,PF03942,1.0
239362,Q7CK82_YERPE,43,230,PF03942,1.0
239363,W0L621_9GAMM,28,215,PF03942,1.0
239364,H2IW21_RAHAC,28,215,PF03942,1.0
239365,E0SDH5_DICD3,28,215,PF03942,1.0
239366,Q6D1D0_PECAS,40,227,PF03942,1.0
239367,W0HU28_9GAMM,28,215,PF03942,1.0
239368,E6WFR0_PANSA,28,215,PF03942,1.0
239369,D8MVX7_ERWBE,28,215,PF03942,1.0
239370,YFIP_ECOLI,28,214,PF03942,1.0
239371,I2B6D6_SHIBC,28,215,PF03942,1.0
239372,J7U919_MORMO,28,215,PF03942,1.0
239373,B4EUY0_PROMH,28,215,PF03942,1.0
239374,C4LEM3_TOLAT,28,215,PF03942,1.0
239375,A0KKW6_AERHH,32,219,PF03942,1.0
239376,D0IXA1_COMT2,50,247,PF03942,1.0
239377,A9BQD6_DELAS,53,251,PF03942,1.0
239378,A1WCV1_ACISJ,28,225,PF03942,1.0
239379,K0IAN3_9BURK,35,222,PF03942,1.0
239380,Q21RE8_RHOFT,31,217,PF03942,1.0
239381,B1XZH2_LEPCP,22,214,PF03942,1.0
239382,C1DSP8_AZOVD,23,210,PF03942,1.0
239383,A4VJP8_PSEU5,27,214,PF03942,1.0
239384,F6AEH3_PSEF1,27,214,PF03942,1.0
239385,S6AZ80_PSERE,27,214,PF03942,1.0
239386,Q9HY20_PSEAE,27,215,PF03942,1.0
239387,A4XRT8_PSEMY,35,222,PF03942,1.0
239388,Q4KHB6_PSEF5,27,214,PF03942,1.0
239389,Q87XZ1_PSESM,27,214,PF03942,1.0
239390,Q88MD9_PSEPK,27,214,PF03942,1.0
239391,E1SL01_FERBD,30,215,PF03942,1.0
239392,K4KK93_SIMAS,31,217,PF03942,1.0
239393,F2JZP5_MARM1,32,224,PF03942,1.0
239394,A6VYD0_MARMS,33,224,PF03942,1.0
239395,C5BJU9_TERTT,29,214,PF03942,1.0
239396,B3PLP8_CELJU,67,254,PF03942,1.0
239397,Q21GK1_SACD2,30,219,PF03942,1.0
239398,Q1QTH2_CHRSD,35,225,PF03942,1.0
239399,E1V6C2_HALED,32,222,PF03942,1.0
239400,J7J088_DESMD,16,200,PF03942,1.0
239401,M1MSB1_9CLOT,15,201,PF03942,1.0
239402,U5MSA8_CLOSA,16,201,PF03942,1.0
239403,A6M016_CLOB8,16,200,PF03942,1.0
239404,Q87KJ9_VIBPA,2,188,PF03942,1.0
239405,Q5E8R3_VIBF1,6,189,PF03942,1.0
239406,Q9KVL1_VIBCH,2,187,PF03942,1.0
239407,F7YQ82_VIBA7,7,190,PF03942,1.0
239408,W1P240_AMBTC,103,329,PF03942,1.0
239409,T1MA64_TRIUA,43,267,PF03942,1.0
239410,M0S867_MUSAM,53,278,PF03942,1.0
239411,K4CFV2_SOLLC,121,346,PF03942,1.0
239412,U5FYC3_POPTR,145,371,PF03942,1.0
239413,B9RW04_RICCO,53,279,PF03942,1.0
239414,E0CTD0_VITVI,148,373,PF03942,1.0
239415,D7KCH1_ARALL,140,390,PF03942,1.0
239416,M4EUR4_BRARP,146,370,PF03942,1.0
239417,I1M3T4_SOYBN,141,366,PF03942,1.0
239418,E1X1G8_HALMS,9,193,PF03942,1.0
239419,Q39Z99_GEOMG,8,192,PF03942,1.0
239420,B9M5Y6_GEODF,8,192,PF03942,1.0
239421,D8UAS3_VOLCA,98,293,PF03942,1.0
239422,I1IUI6_BRADI,28,230,PF03942,1.0
239423,J3N5Y8_ORYBR,25,229,PF03942,1.0
239424,C5YQ90_SORBI,28,229,PF03942,1.0
239425,M0ZLD9_SOLTU,29,241,PF03942,1.0
239426,M4CKB2_BRARP,7,214,PF03942,1.0
239427,B9H9V1_POPTR,19,218,PF03942,1.0
239428,B9SUE0_RICCO,16,222,PF03942,1.0
239429,F6HKW1_VITVI,31,233,PF03942,1.0
239430,W1PRR4_AMBTC,31,336,PF03942,1.0
239431,G7Y4N7_CLOSI,21,223,PF03942,1.0
239432,A0A1X7VBY0_AMPQE,45,237,PF03942,1.0
239433,T1JFS3_STRMM,26,213,PF03942,1.0
239434,E9FTV1_DAPPU,2,193,PF03942,1.0
239435,J9K2R2_ACYPI,24,212,PF03942,1.0
239436,T1IFS0_RHOPR,22,212,PF03942,1.0
239437,A0A212ESC3_DANPL,21,209,PF03942,1.0
239438,D6WCZ1_TRICA,20,207,PF03942,1.0
239439,E2B059_CAMFO,22,214,PF03942,1.0
239440,K7IQS5_NASVI,29,221,PF03942,1.0
239441,Q17H84_AEDAE,25,212,PF03942,1.0
239442,B0X3L1_CULQU,23,211,PF03942,1.0
239443,Q7PY94_ANOGA,25,214,PF03942,1.0
239444,Q9VI85_DROME,20,209,PF03942,1.0
239445,T1H2G8_MEGSC,20,209,PF03942,1.0
239446,C3ZUA8_BRAFL,30,225,PF03942,1.0
239447,H2SK48_TAKRU,47,239,PF03942,1.0
239448,A0A0R3P9C0_DANRE,55,248,PF03942,1.0
239449,W5MQW7_LEPOC,57,247,PF03942,1.0
239450,Q28I84_XENTR,44,234,PF03942,1.0
239451,F1P3Y8_CHICK,34,223,PF03942,1.0
239452,DTWD2_MOUSE,66,256,PF03942,1.0
239453,W5LAY9_ASTMX,53,243,PF03942,1.0
239454,A7S1X9_NEMVE,28,217,PF03942,1.0
239455,F7BK02_CIOIN,20,208,PF03942,1.0
239456,M4B626_HYAAE,8,232,PF03942,1.0
239457,H3GTZ9_PHYRM,8,229,PF03942,1.0
239458,K3W5C5_PYTUL,11,263,PF03942,1.0
239459,D7FT56_ECTSI,114,422,PF03942,1.0
239460,B8BTK6_THAPS,25,233,PF03942,1.0
239461,H8MHP8_CORCM,2,184,PF03942,1.0
239462,Q6MHB2_BDEBA,20,218,PF03942,1.0
239463,I4B3W6_TURPD,9,203,PF03942,1.0
239464,B1ZYB6_OPITP,3,193,PF03942,1.0
239465,F2NUL5_TRES6,11,205,PF03942,1.0
239466,F4LNM5_TREBD,2,206,PF03942,1.0
239467,D5V021_ARCNC,5,195,PF03942,1.0
239468,E1X584_HALMS,23,216,PF03942,1.0
239469,R5Q644_9PROT,10,208,PF03942,1.0
239470,Q6N6N8_RHOPA,17,219,PF03942,1.0
239471,F7QN55_9BRAD,14,215,PF03942,1.0
239472,B6JI40_OLICO,15,215,PF03942,1.0
239473,Q3SSG0_NITWN,17,218,PF03942,1.0
239474,Q1QLN8_NITHX,13,214,PF03942,1.0
239475,A4YUT5_BRASO,18,219,PF03942,1.0
239476,Q89LT4_BRADU,14,216,PF03942,1.0
239477,Q214S5_RHOPB,17,218,PF03942,1.0
239478,W0PEM2_9BURK,12,200,PF03942,1.0
239479,K7ANG9_9ALTE,9,195,PF03942,1.0
239480,G4QP14_GLANF,28,223,PF03942,1.0
239481,A1SB93_SHEAM,3,188,PF03942,1.0
239482,A3QJ04_SHELP,3,186,PF03942,1.0
239483,D4ZEH2_SHEVD,3,185,PF03942,1.0
239484,A0KJ99_AERHH,32,216,PF03942,1.0
239485,Q6LNW8_PHOPR,2,200,PF03942,1.0
239486,Q7MMG0_VIBVY,2,189,PF03942,1.0
239487,F7YNU6_VIBA7,2,187,PF03942,1.0
239488,F0LQT2_VIBFN,2,186,PF03942,1.0
239489,Q9KQL8_VIBCH,2,186,PF03942,1.0
239490,B7VHZ3_VIBTL,2,185,PF03942,1.0
239491,Q87R74_VIBPA,2,189,PF03942,1.0
239492,A9BV08_DELAS,7,202,PF03942,1.0
239493,Q31HB4_HYDCU,3,189,PF03942,1.0
239494,A1W7B2_ACISJ,10,207,PF03942,1.0
239495,B3PES5_CELJU,5,195,PF03942,1.0
239496,A4G563_HERAR,9,210,PF03942,1.0
239497,D8INS2_HERSS,15,216,PF03942,1.0
239498,A1VKT4_POLNA,9,204,PF03942,1.0
239499,G0AG64_COLFT,10,206,PF03942,1.0
239500,A4S9N1_OSTLU,18,215,PF03942,1.0
239501,D8SVI6_SELML,6,266,PF03942,1.0
239502,U5GXP1_POPTR,12,315,PF03942,1.0
239503,M0RGQ2_MUSAM,53,350,PF03942,1.0
795642,Q1LMG1_CUPMC,53,274,PF02332,1.0
795643,Q0K3T7_CUPNH,51,274,PF02332,1.0
795644,G8MIT9_9BURK,52,275,PF02332,1.0
795645,A2SI51_METPP,52,276,PF02332,1.0
795646,Q1LNR3_CUPMC,52,274,PF02332,1.0
795647,G7UPC0_PSEUP,52,274,PF02332,1.0
795648,D0J204_COMT2,51,273,PF02332,1.0
795649,B2UJG4_RALPJ,52,274,PF02332,1.0
795650,A1W2I7_ACISJ,52,271,PF02332,1.0
795651,W8X8M7_CASDE,51,274,PF02332,1.0
795652,C1DN73_AZOVD,51,274,PF02332,1.0
795653,A1K8A5_AZOSB,52,274,PF02332,1.0
795654,D4Z0A1_SPHJU,52,275,PF02332,1.0
795655,Q479F6_DECAR,51,272,PF02332,1.0
795656,C1DMU6_AZOVD,52,274,PF02332,1.0
795657,S6BBH6_PSERE,51,273,PF02332,1.0
795658,N0ARY8_9BACI,51,268,PF02332,1.0
795659,D5WW66_KYRT2,51,269,PF02332,1.0
795660,F4CQX9_PSEUX,54,275,PF02332,1.0
795661,H6MYN3_GORPV,57,276,PF02332,1.0
795662,F4CQQ0_PSEUX,57,279,PF02332,1.0
795663,XAMOE_XANP2,56,279,PF02332,1.0
795664,Q97YS6_SULSO,96,323,PF02332,1.0
795665,F8I8E1_SULAT,48,265,PF02332,1.0
795666,F8JFV3_HYPSM,39,261,PF02332,1.0
795667,F4CTZ8_PSEUX,56,278,PF02332,1.0
795668,B2UJH0_RALPJ,56,278,PF02332,1.0
795669,V5UC34_9BURK,55,277,PF02332,1.0
795670,A2SDZ1_METPP,55,277,PF02332,1.0
795671,D5WR24_KYRT2,54,277,PF02332,1.0
795672,Q2JGI8_FRACC,55,276,PF02332,1.0
795673,F4CK61_PSEUX,56,277,PF02332,1.0
795674,D5WPK4_KYRT2,67,292,PF02332,1.0
795675,D5WQW7_KYRT2,5,230,PF02332,1.0
795676,F8I877_SULAT,56,286,PF02332,1.0
795677,A4YW19_BRASO,64,290,PF02332,1.0
795678,A2SEC5_METPP,65,294,PF02332,1.0
795679,A1WR55_VEREI,61,291,PF02332,1.0
795680,A1K4T3_AZOSB,67,293,PF02332,1.0
795681,Q89P04_BRADU,95,325,PF02332,1.0
795682,A5FYA8_ACICJ,58,288,PF02332,1.0
795683,B2IEL2_BEII9,63,293,PF02332,1.0
795684,B8EK57_METSB,60,290,PF02332,1.0
795685,G7ZAS0_AZOL4,60,290,PF02332,1.0
795686,B9VTP1_9MYCO,51,282,PF02332,1.0
795687,A1SC58_NOCSJ,50,280,PF02332,1.0
795688,G8RLF8_MYCRN,87,318,PF02332,1.0
795689,B8EPM7_METSB,72,306,PF02332,1.0
795690,G0A1K8_METMM,73,307,PF02332,1.0
795691,MEMB_METCA,72,306,PF02332,1.0
795692,F8I8D0_SULAT,50,273,PF02332,1.0
795693,D1A3J6_THECD,51,270,PF02332,1.0
795694,F4CMB6_PSEUX,51,269,PF02332,1.0
795695,L0IS42_9MYCO,51,268,PF02332,1.0
405599,H5X600_9PSEU,87,313,PF06067,1.0
405600,A8L6M0_FRASN,89,315,PF06067,1.0
405601,Q2IFF9_ANADE,70,299,PF06067,1.0
405602,K9PCG4_CYAGP,70,317,PF06067,1.0
405603,A1WP45_VEREI,64,292,PF06067,1.0
405604,A1VVA8_POLNA,64,286,PF06067,1.0
405605,Q47FH7_DECAR,76,298,PF06067,1.0
405606,C4LDG8_TOLAT,75,297,PF06067,1.0
405607,Q7NYQ7_CHRVO,79,301,PF06067,1.0
405608,C1D4L0_LARHH,75,297,PF06067,1.0
405609,G2IVQ2_PSEUL,75,298,PF06067,1.0
405610,A0KH79_AERHH,75,296,PF06067,1.0
405611,D5WYT4_THIK1,73,291,PF06067,1.0
405612,Q7WX43_CUPNH,76,302,PF06067,1.0
405613,B4E774_BURCJ,76,302,PF06067,1.0
405614,G7UQJ6_PSEUP,75,298,PF06067,1.0
405615,A4XRI3_PSEMY,77,302,PF06067,1.0
405616,G8QGP4_DECSP,77,302,PF06067,1.0
405617,A1W8N5_ACISJ,79,309,PF06067,1.0
405618,F8GH49_NITSI,77,302,PF06067,1.0
405619,I3Y6L1_THIV6,77,303,PF06067,1.0
405620,K0CI84_ALCDB,77,303,PF06067,1.0
405621,A4G2I8_HERAR,77,299,PF06067,1.0
405622,Q6F8S6_ACIAD,17,274,PF06067,1.0
405623,A4G301_HERAR,77,299,PF06067,1.0
405624,C4ZMQ9_THASP,77,314,PF06067,1.0
405625,E0U7C7_CYAP2,73,292,PF06067,1.0
405626,D2R5Z8_PIRSD,75,305,PF06067,1.0
405627,A5N1E5_CLOK5,69,289,PF06067,1.0
405628,R7JWH8_9CLOT,71,290,PF06067,1.0
405629,D6DG39_CLOSC,70,289,PF06067,1.0
405630,Q0RM54_FRAAA,114,351,PF06067,1.0
405631,C9Z913_STRSW,121,351,PF06067,1.0
405632,D3PWP7_STANL,145,375,PF06067,1.0
405633,Q99Q53_STRCO,150,380,PF06067,1.0
405634,A1SIX8_NOCSJ,87,315,PF06067,1.0
405635,A1SH10_NOCSJ,87,315,PF06067,1.0
405636,F4F5S0_VERMA,89,312,PF06067,1.0
405637,C7Q5L2_CATAD,89,311,PF06067,1.0
405638,K0JPX6_SACES,88,312,PF06067,1.0
405639,L0FZY2_ECHVK,92,326,PF06067,1.0
405640,L0G432_ECHVK,93,326,PF06067,1.0
405641,I4A2G2_ORNRL,92,327,PF06067,1.0
405642,A5FFM5_FLAJ1,92,327,PF06067,1.0
405643,H1YDT6_9SPHI,90,325,PF06067,1.0
405644,C6W0H7_DYAFD,87,320,PF06067,1.0
405645,H1Y452_9SPHI,92,326,PF06067,1.0
405646,H1YE90_9SPHI,93,327,PF06067,1.0
405647,H1YIC2_9SPHI,92,327,PF06067,1.0
405648,F4C108_SPHS2,84,316,PF06067,1.0
1029094,F7V586_CLOSS,52,377,PF05816,1.0
1029095,E0S087_BUTPB,60,386,PF05816,1.0
1029096,R5CRM6_9FIRM,62,388,PF05816,1.0
1029097,C7N787_SLAHD,56,383,PF05816,1.0
1029098,E1QVJ2_OLSUV,54,379,PF05816,1.0
1029099,R5C7U7_9FIRM,54,379,PF05816,1.0
1029100,R7CKN1_9FIRM,52,377,PF05816,1.0
1029101,R5EM24_9FIRM,55,380,PF05816,1.0
1029102,R7D7Y8_9FIRM,64,389,PF05816,1.0
1029103,R5I9E7_9FIRM,54,380,PF05816,1.0
1029104,R5R2E2_9FIRM,49,375,PF05816,1.0
1029105,R7JSB9_9FIRM,50,375,PF05816,1.0
1029106,R5QBS7_9FIRM,51,377,PF05816,1.0
1029107,R6LGC9_9FIRM,49,374,PF05816,1.0
1029108,R6EP68_9FIRM,49,374,PF05816,1.0
1029109,R5TJX0_9FIRM,56,382,PF05816,1.0
1029110,R6PEP3_9FIRM,51,377,PF05816,1.0
1029111,R6V7M0_9FIRM,49,375,PF05816,1.0
1029112,R6PH87_9CLOT,49,375,PF05816,1.0
1029113,R6EC13_9FIRM,54,379,PF05816,1.0
1029114,R5HE09_9FIRM,59,385,PF05816,1.0
1029115,S6BY39_9ACTN,54,380,PF05816,1.0
1029116,D4J7V5_9FIRM,52,378,PF05816,1.0
1029117,R6G021_9FIRM,49,374,PF05816,1.0
1029118,G7M4N5_9CLOT,52,378,PF05816,1.0
1029119,H6LFU9_ACEWD,54,380,PF05816,1.0
1029120,E3GL55_EUBLK,54,380,PF05816,1.0
1029121,Q185L1_PEPD6,54,381,PF05816,1.0
1029122,R6P2Q6_9CLOT,51,378,PF05816,1.0
1029123,R6YF72_9FIRM,64,391,PF05816,1.0
1029124,R5T5Q4_9CLOT,59,385,PF05816,1.0
1029125,R6DHS2_9CLOT,59,384,PF05816,1.0
1029126,D4K0F4_9FIRM,54,380,PF05816,1.0
1029127,R6BIQ2_9CLOT,55,380,PF05816,1.0
1029128,R7IKK7_9FIRM,77,404,PF05816,1.0
1029129,R6DZG7_9FIRM,65,391,PF05816,1.0
1029130,R5INW1_9FIRM,53,378,PF05816,1.0
1029131,R6LNH8_9FIRM,48,374,PF05816,1.0
1029132,R6USB8_9FIRM,63,389,PF05816,1.0
1029133,R5HRD7_9FIRM,19,345,PF05816,1.0
1029134,E0RWV3_BUTPB,62,387,PF05816,1.0
1029135,A9KHQ4_LACP7,39,366,PF05816,1.0
1029136,R5QB49_9CLOT,49,378,PF05816,1.0
1029137,R7IQQ2_9CLOT,50,379,PF05816,1.0
1029138,R7MC35_9CLOT,47,376,PF05816,1.0
1029139,R5T3F4_9CLOT,46,375,PF05816,1.0
1029140,A4YMT3_BRASO,18,349,PF05816,1.0
1029141,H1Z8U1_MYROD,31,356,PF05816,1.0
1029142,G2Z399_FLABF,38,361,PF05816,1.0
1029143,C6XW70_PEDHD,36,363,PF05816,1.0
1029144,H8GIL2_METAL,47,377,PF05816,1.0
1029145,G4T0S4_META2,39,369,PF05816,1.0
1029146,I3YGK9_THIV6,55,384,PF05816,1.0
1029147,V4J840_9GAMM,44,374,PF05816,1.0
1029148,Q28R93_JANSC,46,378,PF05816,1.0
1029149,M9R3C1_9RHOB,49,381,PF05816,1.0
1029150,A1B691_PARDP,51,384,PF05816,1.0
1029151,D5AMG3_RHOCB,45,378,PF05816,1.0
1029152,A8LJ30_DINSH,45,378,PF05816,1.0
1029153,Q3J466_RHOS4,45,378,PF05816,1.0
1029154,E3F2Q0_KETVY,47,380,PF05816,1.0
1029155,A5EVA4_DICNV,29,359,PF05816,1.0
1029156,B4EEL0_BURCJ,45,361,PF05816,1.0
1029157,S6AKM4_PSERE,35,364,PF05816,1.0
1029158,Q6FA68_ACIAD,41,370,PF05816,1.0
1029159,Q9KC48_BACHD,32,341,PF05816,1.0
1029160,E6U080_BACCJ,28,346,PF05816,1.0
1029161,Q97EW2_CLOAB,47,374,PF05816,1.0
1029162,K8E816_CARML,37,363,PF05816,1.0
1029163,F2FAK8_SOLSS,54,379,PF05816,1.0
1029164,N0B306_9BACI,38,363,PF05816,1.0
1029165,Q65NP5_BACLD,36,360,PF05816,1.0
1029166,Q81Z68_BACAN,31,359,PF05816,1.0
1029167,X2H0V9_9BACI,29,346,PF05816,1.0
1029168,A8MM90_ALKOO,32,358,PF05816,1.0
1029169,Q891Y2_CLOTE,34,363,PF05816,1.0
1029170,A0Q3E0_CLONN,33,362,PF05816,1.0
1029171,W8T4V2_PEPAC,31,359,PF05816,1.0
1029172,Q97J75_CLOAB,36,363,PF05816,1.0
1029173,R7IF85_9FIRM,49,372,PF05816,1.0
1029174,R7INK9_9FIRM,47,370,PF05816,1.0
1029175,R7MNB5_9FIRM,52,376,PF05816,1.0
1029176,R6LVY7_9FIRM,50,372,PF05816,1.0
1029177,R7CCZ7_9FIRM,51,376,PF05816,1.0
1029178,E6UDG3_RUMA7,62,387,PF05816,1.0
1029179,R7L1G6_9FIRM,61,386,PF05816,1.0
1029180,R5H6M5_9FIRM,65,389,PF05816,1.0
1029181,F2JGL8_CELLD,61,386,PF05816,1.0
1029182,D1AI73_SEBTE,48,375,PF05816,1.0
1029183,R6G4N8_9CLOT,44,371,PF05816,1.0
1029184,Q186J3_PEPD6,49,373,PF05816,1.0
1029185,R5XYT9_9CLOT,53,380,PF05816,1.0
1029186,I4D681_DESAJ,43,370,PF05816,1.0
1029187,R4KLL4_9FIRM,38,365,PF05816,1.0
1029188,R5BXU3_9FIRM,47,377,PF05816,1.0
1029189,G0VNX1_MEGEL,48,378,PF05816,1.0
1029190,I0GM49_SELRL,50,378,PF05816,1.0
1029191,C9LRY1_SELS3,48,377,PF05816,1.0
1029192,L7VM90_CLOSH,37,366,PF05816,1.0
1029193,R4K5T5_CLOPA,29,360,PF05816,1.0
1029194,B0SQT6_LEPBP,23,354,PF05816,1.0
1029195,E6U4H2_ETHHY,57,386,PF05816,1.0
1029196,Q7MZV9_PHOLL,29,361,PF05816,1.0
1029197,A7ME20_CROS8,35,364,PF05816,1.0
1029198,B1YHN0_EXIS2,62,393,PF05816,1.0
1029199,B9EC04_MACCJ,14,344,PF05816,1.0
1029200,TELL_STAA8,40,370,PF05816,1.0
1029201,TELL_STAEQ,43,373,PF05816,1.0
1029202,Y1967_LISMO,67,397,PF05816,1.0
1029203,F9VEP8_LACGL,53,385,PF05816,1.0
1029204,Q04DG2_OENOB,32,362,PF05816,1.0
1029205,V5XKY7_ENTMU,66,396,PF05816,1.0
1029206,K8EFP9_CARML,55,385,PF05816,1.0
1029207,Q38XK4_LACSS,52,381,PF05816,1.0
1029208,Q039Q5_LACP3,52,382,PF05816,1.0
1029209,Q8EN10_OCEIH,51,381,PF05816,1.0
1029210,YAAN_BACSU,52,382,PF05816,1.0
1029211,Q65PJ5_BACLD,59,388,PF05816,1.0
1029212,U5LI56_9BACI,56,386,PF05816,1.0
1029213,G2TKY8_BACCO,62,391,PF05816,1.0
1029214,B7GJJ7_ANOFW,48,378,PF05816,1.0
1029215,Q5L004_GEOKA,62,392,PF05816,1.0
1029216,B0THW0_HELMI,61,391,PF05816,1.0
1029217,H1Z9J2_MYROD,29,354,PF05816,1.0
1029218,B0S235_FINM2,44,369,PF05816,1.0
1029219,R5JMI2_9FIRM,45,370,PF05816,1.0
1029220,R5ZZB7_9FIRM,48,374,PF05816,1.0
1029221,C0R0N2_BRAHW,95,423,PF05816,1.0
308693,Q81P18_BACAN,30,160,PF11188,1.0
308694,Q65KD3_BACLD,30,160,PF11188,1.0
308695,N0AQU5_9BACI,30,159,PF11188,1.0
308696,G2TMY9_BACCO,30,160,PF11188,1.0
308697,X2GZM2_9BACI,30,160,PF11188,1.0
308698,F2F4Y5_SOLSS,30,160,PF11188,1.0
308699,Q5L3L5_GEOKA,29,159,PF11188,1.0
308700,L0E8H4_THECK,29,159,PF11188,1.0
308701,K0B0S5_CLOA9,30,160,PF11188,1.0
308702,G7M3N7_9CLOT,41,169,PF11188,1.0
308703,Q8ERP9_OCEIH,30,158,PF11188,1.0
308704,Q8R6R6_CALS4,30,158,PF11188,1.0
308705,U5LBB2_9BACI,30,158,PF11188,1.0
308706,R5XR35_9CLOT,31,159,PF11188,1.0
308707,E6K067_PARDN,34,164,PF11188,1.0
308708,R6GUV2_9FIRM,31,161,PF11188,1.0
308709,R5D4R2_9FIRM,31,161,PF11188,1.0
308710,G2SX72_ROSHA,31,159,PF11188,1.0
308711,D4KWN2_9FIRM,11,131,PF11188,1.0
308712,C7N5K4_SLAHD,31,159,PF11188,1.0
308713,C4ZHR8_AGARV,31,159,PF11188,1.0
308714,G4L056_OSCVS,31,159,PF11188,1.0
308715,V5XNF6_ENTMU,30,157,PF11188,1.0
308716,D2S7H8_GEOOG,32,159,PF11188,1.0
308717,D2PL56_KRIFD,33,159,PF11188,1.0
308718,F4CQY6_PSEUX,34,159,PF11188,1.0
308719,G0G0W9_AMYMS,33,159,PF11188,1.0
308720,C6WNZ9_ACTMD,32,159,PF11188,1.0
308721,I0HE29_ACTM4,25,152,PF11188,1.0
308722,D9TEM7_MICAI,32,159,PF11188,1.0
308723,R4T4Y3_AMYOR,32,159,PF11188,1.0
308724,U5W1D9_9ACTN,33,159,PF11188,1.0
308725,D1BTM3_XYLCX,50,175,PF11188,1.0
308726,F4H709_CELFA,30,165,PF11188,1.0
308727,A4F765_SACEN,30,162,PF11188,1.0
308728,A0JTF2_ARTS2,30,166,PF11188,1.0
308729,D5UCW8_CELFN,30,162,PF11188,1.0
308730,E1VUS7_GLUAR,35,167,PF11188,1.0
308731,C9YYM5_STRSW,30,165,PF11188,1.0
308732,B5HBW1_STRE2,121,256,PF11188,1.0
308733,C5BUS6_BEUC1,30,165,PF11188,1.0
308734,W5WD48_9PSEU,30,159,PF11188,1.0
308735,Q93J05_STRCO,30,166,PF11188,1.0
308736,J7LE76_NOCAA,30,165,PF11188,1.0
308737,M4REN0_9BIFI,77,206,PF11188,1.0
308738,D5UD15_CELFN,29,158,PF11188,1.0
308739,D6ZGU9_MOBCV,35,160,PF11188,1.0
308740,A6LAS7_PARD8,31,159,PF11188,1.0
308741,C8VY91_DESAS,32,160,PF11188,1.0
308742,A5N0D4_CLOK5,30,158,PF11188,1.0
308743,F6DQW6_DESRL,29,157,PF11188,1.0
308744,L0F1U1_DESDL,29,157,PF11188,1.0
308745,C4KZK1_EXISA,29,159,PF11188,1.0
308746,U5LH45_9BACI,29,159,PF11188,1.0
308747,I0JLC4_HALH3,30,158,PF11188,1.0
308748,J7IYE2_DESMD,29,159,PF11188,1.0
308749,B7GJW1_ANOFW,36,162,PF11188,1.0
757949,D1AV60_STRM9,6,216,PF18813,1.0
757950,D1AV76_STRM9,6,201,PF18813,1.0
757951,A0A0E3UTU9_9FUSO,3,194,PF18813,1.0
757952,A0A0E3ZAA3_9FUSO,3,196,PF18813,1.0
757953,A0A1D9NZS3_9FIRM,14,191,PF18813,1.0
757954,A0A1E5H0Y4_9ENTE,9,196,PF18813,1.0
757955,A0A0D4CL22_LACMC,44,227,PF18813,1.0
757956,G5K461_9STRE,382,564,PF18813,1.0
757957,V6Z1P8_STRAG,435,615,PF18813,1.0
757958,A0A0R1KWE8_9LACO,73,247,PF18813,1.0
757959,R7R118_9FIRM,12,184,PF18813,1.0
757960,R5DEB5_9FIRM,12,184,PF18813,1.0
757961,I0GSH3_SELRL,14,189,PF18813,1.0
757962,A0A1K1QJF0_SELRU,12,186,PF18813,1.0
757963,A0A1Y4NQP5_9FIRM,11,191,PF18813,1.0
757964,R5Y8Z4_9FIRM,11,185,PF18813,1.0
757965,D4LVD5_9FIRM,12,186,PF18813,1.0
757966,A0A1Q9JWT5_9FIRM,9,199,PF18813,1.0
757967,R9NFI8_9FIRM,9,200,PF18813,1.0
757968,R9JLT5_9FIRM,9,200,PF18813,1.0
757969,A0A1I5EU82_9CLOT,9,192,PF18813,1.0
757970,A0A1M5S9W5_9FIRM,13,190,PF18813,1.0
757971,A0A1X7K1B1_9BACT,43,217,PF18813,1.0
757972,R5IHN2_9CLOT,19,204,PF18813,1.0
757973,C4Z700_EUBE2,19,204,PF18813,1.0
757974,R5HCY0_9FIRM,19,204,PF18813,1.0
150766,Q5LQE3_RUEPO,20,374,PF03600,1.0
150767,X2H964_9NEIS,46,430,PF03600,1.0
150768,K9XDW6_9CHRO,98,439,PF03600,1.0
150769,G4L1U7_OSCVS,15,362,PF03600,1.0
150770,I5AZG9_9DELT,16,551,PF03600,1.0
150771,R6ADU8_9FIRM,15,374,PF03600,1.0
150772,F0RKS2_DEIPM,15,535,PF03600,1.0
150773,H8GYS6_DEIGI,9,525,PF03600,1.0
150774,C1CX66_DEIDV,15,528,PF03600,1.0
150775,Q9RUH5_DEIRA,15,535,PF03600,1.0
150776,Q1IYJ9_DEIGD,15,527,PF03600,1.0
150777,E8UAY6_DEIML,16,535,PF03600,1.0
150778,K9ZZF3_DEIPD,12,529,PF03600,1.0
150779,H8MQI8_CORCM,14,543,PF03600,1.0
150780,Q1DCV1_MYXXD,14,543,PF03600,1.0
150781,G8R2P2_OWEHD,16,538,PF03600,1.0
150782,G2MNF3_9EURY,21,563,PF03600,1.0
150783,R4W1M3_9EURY,21,560,PF03600,1.0
150784,Q5UX62_HALMA,30,598,PF03600,1.0
150785,E4NL75_HALBP,32,567,PF03600,1.0
